Date,Area code,Indicator name,Area name,cases
22/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,22
22/04/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,22
22/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,22
21/04/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,22
21/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,22
20/04/2020,E10000027,Number of COVID-19 Daily lab-confirmed cases,Somerset,22
20/04/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,22
20/04/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,22
20/04/2020,E08000002,Number of COVID-19 Daily lab-confirmed cases,Bury,22
20/04/2020,E06000049,Number of COVID-19 Daily lab-confirmed cases,Cheshire East,22
19/04/2020,E06000027,Number of COVID-19 Daily lab-confirmed cases,Torbay,22
18/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,22
18/04/2020,E06000009,Number of COVID-19 Daily lab-confirmed cases,Blackpool,22
17/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,22
17/04/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,22
17/04/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,22
17/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,22
15/04/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,22
15/04/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,22
15/04/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,22
15/04/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,22
15/04/2020,E06000023,Number of COVID-19 Daily lab-confirmed cases,"Bristol, City of",22
14/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,22
14/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,22
13/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,22
13/04/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,22
13/04/2020,E09000003,Number of COVID-19 Daily lab-confirmed cases,Barnet,22
13/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,22
12/04/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,22
12/04/2020,E10000031,Number of COVID-19 Daily lab-confirmed cases,Warwickshire,22
12/04/2020,E09000010,Number of COVID-19 Daily lab-confirmed cases,Enfield,22
12/04/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,22
12/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,22
12/04/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",22
12/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,22
11/04/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,22
11/04/2020,E09000005,Number of COVID-19 Daily lab-confirmed cases,Brent,22
10/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,22
10/04/2020,E06000058,Number of COVID-19 Daily lab-confirmed cases,"Bournemouth, Christchurch and Poole",22
10/04/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,22
10/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,22
09/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,22
09/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,22
09/04/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,22
09/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,22
09/04/2020,E06000045,Number of COVID-19 Daily lab-confirmed cases,Southampton,22
09/04/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,22
08/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,22
08/04/2020,E06000035,Number of COVID-19 Daily lab-confirmed cases,Medway,22
07/04/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,22
07/04/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,22
07/04/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,22
07/04/2020,E06000018,Number of COVID-19 Daily lab-confirmed cases,Nottingham,22
07/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,22
06/04/2020,E09000016,Number of COVID-19 Daily lab-confirmed cases,Havering,22
06/04/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,22
06/04/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,22
05/04/2020,E10000023,Number of COVID-19 Daily lab-confirmed cases,North Yorkshire,22
05/04/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,22
05/04/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,22
05/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,22
04/04/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,22
03/04/2020,E08000011,Number of COVID-19 Daily lab-confirmed cases,Knowsley,22
03/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,22
03/04/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,22
02/04/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,22
02/04/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,22
02/04/2020,E09000002,Number of COVID-19 Daily lab-confirmed cases,Barking and Dagenham,22
02/04/2020,E08000034,Number of COVID-19 Daily lab-confirmed cases,Kirklees,22
02/04/2020,E08000011,Number of COVID-19 Daily lab-confirmed cases,Knowsley,22
02/04/2020,E06000056,Number of COVID-19 Daily lab-confirmed cases,Central Bedfordshire,22
01/04/2020,E10000020,Number of COVID-19 Daily lab-confirmed cases,Norfolk,22
01/04/2020,E09000026,Number of COVID-19 Daily lab-confirmed cases,Redbridge,22
01/04/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,22
01/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,22
01/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,22
31/03/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,22
31/03/2020,E08000027,Number of COVID-19 Daily lab-confirmed cases,Dudley,22
31/03/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,22
30/03/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,22
30/03/2020,E06000015,Number of COVID-19 Daily lab-confirmed cases,Derby,22
29/03/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,22
29/03/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,22
29/03/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,22
28/03/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,22
28/03/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,22
28/03/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,22
28/03/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,22
27/03/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,22
27/03/2020,E09000030,Number of COVID-19 Daily lab-confirmed cases,Tower Hamlets,22
26/03/2020,E09000020,Number of COVID-19 Daily lab-confirmed cases,Kensington and Chelsea,22
26/03/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,22
25/03/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,22
25/03/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,22
23/03/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,22
23/03/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,22
23/03/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,22
23/03/2020,E06000042,Number of COVID-19 Daily lab-confirmed cases,Milton Keynes,22
22/03/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,22
20/03/2020,E10000015,Number of COVID-19 Daily lab-confirmed cases,Hertfordshire,22
20/03/2020,E09000023,Number of COVID-19 Daily lab-confirmed cases,Lewisham,22
19/03/2020,E10000030,Number of COVID-19 Daily lab-confirmed cases,Surrey,22
19/03/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,22
19/03/2020,E09000005,Number of COVID-19 Daily lab-confirmed cases,Brent,22
18/03/2020,E09000005,Number of COVID-19 Daily lab-confirmed cases,Brent,22
14/05/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,23
11/05/2020,E10000028,Number of COVID-19 Daily lab-confirmed cases,Staffordshire,23
09/05/2020,E06000047,Number of COVID-19 Daily lab-confirmed cases,County Durham,23
07/05/2020,E10000020,Number of COVID-19 Daily lab-confirmed cases,Norfolk,23
06/05/2020,E08000035,Number of COVID-19 Daily lab-confirmed cases,Leeds,23
05/05/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,23
05/05/2020,E06000014,Number of COVID-19 Daily lab-confirmed cases,York,23
04/05/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,23
01/05/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,23
29/04/2020,E10000031,Number of COVID-19 Daily lab-confirmed cases,Warwickshire,23
29/04/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,23
29/04/2020,E10000003,Number of COVID-19 Daily lab-confirmed cases,Cambridgeshire,23
29/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,23
28/04/2020,E10000013,Number of COVID-19 Daily lab-confirmed cases,Gloucestershire,23
28/04/2020,E08000021,Number of COVID-19 Daily lab-confirmed cases,Newcastle upon Tyne,23
28/04/2020,E08000019,Number of COVID-19 Daily lab-confirmed cases,Sheffield,23
28/04/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,23
28/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,23
27/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,23
26/04/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,23
25/04/2020,E08000012,Number of COVID-19 Daily lab-confirmed cases,Liverpool,23
24/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,23
24/04/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,23
24/04/2020,E08000018,Number of COVID-19 Daily lab-confirmed cases,Rotherham,23
24/04/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,23
24/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,23
23/04/2020,E09000008,Number of COVID-19 Daily lab-confirmed cases,Croydon,23
23/04/2020,E08000015,Number of COVID-19 Daily lab-confirmed cases,Wirral,23
23/04/2020,E06000013,Number of COVID-19 Daily lab-confirmed cases,North Lincolnshire,23
23/04/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,23
22/04/2020,E10000013,Number of COVID-19 Daily lab-confirmed cases,Gloucestershire,23
22/04/2020,E09000013,Number of COVID-19 Daily lab-confirmed cases,Hammersmith and Fulham,23
21/04/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,23
21/04/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,23
21/04/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,23
21/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,23
21/04/2020,E06000011,Number of COVID-19 Daily lab-confirmed cases,East Riding of Yorkshire,23
20/04/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,23
20/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,23
20/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,23
19/04/2020,E08000016,Number of COVID-19 Daily lab-confirmed cases,Barnsley,23
19/04/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,23
19/04/2020,E06000016,Number of COVID-19 Daily lab-confirmed cases,Leicester,23
18/04/2020,E10000006,Number of COVID-19 Daily lab-confirmed cases,Cumbria,23
18/04/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,23
18/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,23
16/04/2020,E08000030,Number of COVID-19 Daily lab-confirmed cases,Walsall,23
16/04/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,23
16/04/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,23
15/04/2020,E09000022,Number of COVID-19 Daily lab-confirmed cases,Lambeth,23
15/04/2020,E08000006,Number of COVID-19 Daily lab-confirmed cases,Salford,23
14/04/2020,E09000004,Number of COVID-19 Daily lab-confirmed cases,Bexley,23
13/04/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,23
12/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,23
12/04/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,23
11/04/2020,E10000024,Number of COVID-19 Daily lab-confirmed cases,Nottinghamshire,23
11/04/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,23
11/04/2020,E10000018,Number of COVID-19 Daily lab-confirmed cases,Leicestershire,23
11/04/2020,E10000007,Number of COVID-19 Daily lab-confirmed cases,Derbyshire,23
11/04/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,23
10/04/2020,E09000006,Number of COVID-19 Daily lab-confirmed cases,Bromley,23
10/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,23
10/04/2020,E08000009,Number of COVID-19 Daily lab-confirmed cases,Trafford,23
10/04/2020,E06000035,Number of COVID-19 Daily lab-confirmed cases,Medway,23
09/04/2020,E08000005,Number of COVID-19 Daily lab-confirmed cases,Rochdale,23
09/04/2020,E08000002,Number of COVID-19 Daily lab-confirmed cases,Bury,23
09/04/2020,E06000055,Number of COVID-19 Daily lab-confirmed cases,Bedford,23
08/04/2020,E09000023,Number of COVID-19 Daily lab-confirmed cases,Lewisham,23
08/04/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,23
08/04/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,23
07/04/2020,E09000018,Number of COVID-19 Daily lab-confirmed cases,Hounslow,23
07/04/2020,E08000036,Number of COVID-19 Daily lab-confirmed cases,Wakefield,23
06/04/2020,E09000017,Number of COVID-19 Daily lab-confirmed cases,Hillingdon,23
06/04/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,23
06/04/2020,E08000028,Number of COVID-19 Daily lab-confirmed cases,Sandwell,23
06/04/2020,E08000023,Number of COVID-19 Daily lab-confirmed cases,South Tyneside,23
06/04/2020,E08000010,Number of COVID-19 Daily lab-confirmed cases,Wigan,23
06/04/2020,E06000006,Number of COVID-19 Daily lab-confirmed cases,Halton,23
05/04/2020,E06000057,Number of COVID-19 Daily lab-confirmed cases,Northumberland,23
05/04/2020,E06000007,Number of COVID-19 Daily lab-confirmed cases,Warrington,23
04/04/2020,E09000007,Number of COVID-19 Daily lab-confirmed cases,Camden,23
04/04/2020,E08000029,Number of COVID-19 Daily lab-confirmed cases,Solihull,23
04/04/2020,E08000021,Number of COVID-19 Daily lab-confirmed cases,Newcastle upon Tyne,23
04/04/2020,E08000001,Number of COVID-19 Daily lab-confirmed cases,Bolton,23
03/04/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,23
03/04/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,23
03/04/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,23
03/04/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,23
02/04/2020,E10000008,Number of COVID-19 Daily lab-confirmed cases,Devon,23
02/04/2020,E09000011,Number of COVID-19 Daily lab-confirmed cases,Greenwich,23
02/04/2020,E08000037,Number of COVID-19 Daily lab-confirmed cases,Gateshead,23
02/04/2020,E08000004,Number of COVID-19 Daily lab-confirmed cases,Oldham,23
02/04/2020,E06000032,Number of COVID-19 Daily lab-confirmed cases,Luton,23
01/04/2020,E09000015,Number of COVID-19 Daily lab-confirmed cases,Harrow,23
01/04/2020,E09000014,Number of COVID-19 Daily lab-confirmed cases,Haringey,23
01/04/2020,E06000002,Number of COVID-19 Daily lab-confirmed cases,Middlesbrough,23
31/03/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,23
31/03/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,23
30/03/2020,E10000029,Number of COVID-19 Daily lab-confirmed cases,Suffolk,23
30/03/2020,E09000029,Number of COVID-19 Daily lab-confirmed cases,Sutton,23
30/03/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,23
30/03/2020,E08000032,Number of COVID-19 Daily lab-confirmed cases,Bradford,23
30/03/2020,E08000026,Number of COVID-19 Daily lab-confirmed cases,Coventry,23
30/03/2020,E08000013,Number of COVID-19 Daily lab-confirmed cases,St. Helens,23
30/03/2020,E08000007,Number of COVID-19 Daily lab-confirmed cases,Stockport,23
29/03/2020,E10000021,Number of COVID-19 Daily lab-confirmed cases,Northamptonshire,23
29/03/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,23
29/03/2020,E08000003,Number of COVID-19 Daily lab-confirmed cases,Manchester,23
29/03/2020,E06000050,Number of COVID-19 Daily lab-confirmed cases,Cheshire West and Chester,23
28/03/2020,E10000020,Number of COVID-19 Daily lab-confirmed cases,Norfolk,23
28/03/2020,E10000013,Number of COVID-19 Daily lab-confirmed cases,Gloucestershire,23
26/03/2020,E10000034,Number of COVID-19 Daily lab-confirmed cases,Worcestershire,23
26/03/2020,E10000019,Number of COVID-19 Daily lab-confirmed cases,Lincolnshire,23
26/03/2020,E09000012,Number of COVID-19 Daily lab-confirmed cases,Hackney,23
25/03/2020,E10000032,Number of COVID-19 Daily lab-confirmed cases,West Sussex,23
25/03/2020,E10000002,Number of COVID-19 Daily lab-confirmed cases,Buckinghamshire,23
25/03/2020,E09000033,Number of COVID-19 Daily lab-confirmed cases,Westminster,23
25/03/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,23
24/03/2020,E10000025,Number of COVID-19 Daily lab-confirmed cases,Oxfordshire,23
24/03/2020,E09000024,Number of COVID-19 Daily lab-confirmed cases,Merton,23
24/03/2020,E08000031,Number of COVID-19 Daily lab-confirmed cases,Wolverhampton,23
23/03/2020,E09000019,Number of COVID-19 Daily lab-confirmed cases,Islington,23
21/03/2020,E10000014,Number of COVID-19 Daily lab-confirmed cases,Hampshire,23
21/03/2020,E10000006,Number of COVID-19 Daily lab-confirmed cases,Cumbria,23
20/03/2020,E09000032,Number of COVID-19 Daily lab-confirmed cases,Wandsworth,23
20/03/2020,E09000028,Number of COVID-19 Daily lab-confirmed cases,Southwark,23
19/03/2020,E10000015,Number of COVID-19 Daily lab-confirmed cases,Hertfordshire,23
